SampleID,Kingdom,Phylum,Class,Order,Family,Genus,Species
04ed355c00ca14b0e53ee41d9228edb6,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,s__melaninogenica
5bf4f6ac45c47afa7d8654fd8362beb1,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium,s__periodonticum
cd11487f3a538d5833b78120be175b1b,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella,s__rogosae
0c070e8aa77225f47665e14a1c0bc9be,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus,s__parainfluenzae
49e5efa8bbe8efe2cdbd5d4c9254f791,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus,s__Unclassified
89c75bfdd6b73595b82900756de5f857,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella,s__Unclassified
b176eabe87817bedd57c009f429e9e75,k__Bacteria,p__Saccharibacteria_(TM7),c__Saccharibacteria_(TM7)_[C-1],o__Saccharibacteria_(TM7)_[O-1],f__Saccharibacteria_(TM7)_[F-1],k__Bacteria|p__Saccharibacteria_(TM7)|c__Saccharibacteria_(TM7)_[C-1]|o__Saccharibacteria_(TM7)_[O-1]|f__Saccharibacteria_(TM7)_[F-1]|g__Saccharibacteria_(TM7)_[G-3],s__(TM7)_[G-3]_bacterium_HMT_351
2eb41c2f0ef4e56794b4e2b554078057,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Peptidiphaga,s__sp._HMT_183
c47a5f9dc034e9c8bc7f491354572c74,k__Bacteria,p__Bacteroidetes,c__Bacteroidetes_[C-1],o__Bacteroidetes_[O-1],f__Bacteroidetes_[F-1],k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_[C-1]|o__Bacteroidetes_[O-1]|f__Bacteroidetes_[F-1]|g__Bacteroidetes_[G-3],s__[G-3]_bacterium_HMT_503
7a52b7da21e82aa0f6428f6fa681a265,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus,s__salivarius
554518ec6babb2a559934d90c86c2f04,k__Bacteria,p__Saccharibacteria_(TM7),c__Saccharibacteria_(TM7)_[C-1],o__Saccharibacteria_(TM7)_[O-1],f__Saccharibacteria_(TM7)_[F-1],k__Bacteria|p__Saccharibacteria_(TM7)|c__Saccharibacteria_(TM7)_[C-1]|o__Saccharibacteria_(TM7)_[O-1]|f__Saccharibacteria_(TM7)_[F-1]|g__Saccharibacteria_(TM7)_[G-1],s__(TM7)_[G-1]_bacterium_HMT_352
00b7898fe878c5b9a2e8187774a1e506,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonellaceae_[G-1],s__[G-1]_bacterium_HMT_150
9357736fb02981271b5aca781ee5296b,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia,s__shahii
9bde22012c81004aba524526d78f15b0,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces,s__lingnae_[Not_Validly_Published]
48fb6303816d9d4e7262d11c0a74686e,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas,s__noxia
66459b18432f1683bf4b557cab744fad,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema,s__sp._HMT_263
8d5adbd15cefed4d054e5e37931d56d7,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella,s__atypica
4c2dbc2cc0924d176baff74a99601a4d,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella,s__tannerae
9fad9c48d550ec2a072a0757efb7e3c8,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella,s__Unclassified
d71a332139ba298d3a4c02fa85483882,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Anaeroglobus,s__geminatus
1564745dc56e310827e27a6e41c21707,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,s__sp._HMT_313
15fe0bdd8e83b54a6b6b78af4c345541,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,s__sp._HMT_396
f44ca6514b1865bf765195afa0c8f57e,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga,s__granulosa
1101c86276b76882af26d23deefcc491,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus,s__Unclassified
de09f42ef605f8696cb4032aab52406e,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,s__sp._HMT_305
8b7f747b0c432eb6281593c80620cbba,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas,s__pasteri
b6b6759d8869eef4e8c269b832973344,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,s__sp._HMT_314
27c04a62625ecdf762f21f7ad2ce9670,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae_[XIV]|g__Lachnoanaerobaculum,s__saburreum
1bcc0f48052d94a8c7a18385b8c74644,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella,s__dispar
d633b21d57c88efd3903c6c306c0e53b,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces,s__sp._HMT_180
23152cdad8206f305ebc6c7ef380367f,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella,s__sp._HMT_917
9e81d62112824734fd2ba13170431b43,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas,s__Unclassified
e771e26852e87278597156666affe24b,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas,s__noxia
d372735e65281ff32039ae5ebb40e297,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia,s__wadei
51f05a413c5403eb4c8c73a3e34d349a,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella,s__sp._HMT_473
a9ae62ed51ee0fe0b48c5269a8e8ff6e,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus,s__Unclassified
ca9308dbe08c308e137bb9eaa3a69111,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas,s__Unclassified
bd92e63b5635e7c6cf1ec422627b1194,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,s__oris
a20551ff1c1431847e76e68c3903a6e1,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,s__aurantiaca
877d13c9b560059b8f9a672a662a20da,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,s__sp._HMT_443
a76f2cb20842d49ac955f0724391f9fa,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Bergeyella,s__sp._HMT_322
8aa260ad8a2a3cb46c1c3998336473c9,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces,s__graevenitzii
a6c067b8cb7e456c1523de6697ae954e,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella,s__atypica
f14141d03c23f3658014090c72c23866,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus,s__Unclassified
e355239ceb404a23a82afef9f0bc4f74,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,s__pallens
6fe9868d826997d9655bffd7ce14ff61,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,s__pallens
046450d8922ade0d6b912fa591e5c2e2,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas,s__sp._HMT_930
10e9eeba5181c9f28386610e7b967bbf,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella,s__parvula
c185ce92cfb485f64c072109326f371e,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus,s__parasanguinis_clade_411
fa16f9664e81294b8b11210467e23d45,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium,s__periodonticum
6361cad86f06789038f1c30d183e4a0e,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella,s__rava
81609c9bb391841fd68f03ca73eda9f2,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_[F-1],k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_[F-1]|g__Clostridiales_[F-1][G-1],s__[F-1][G-1]_bacterium_HMT_093
53bd2ffafb0145b9340271ea2fb935a7,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,s__Unclassified
28729927cd4eeaab4bbfeeec472210d2,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,s__pleuritidis
e6895a20e2d65c99ce84811cca89a23a,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus,s__Unclassified
7f2f880297854dc4ea86a19c0f4a9034,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas,s__flueggei
bff9d409c8eb3d0a0d9366a560c512a1,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,s__melaninogenica
f00c7cdbd2606abfa18d9981c91ea323,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,s__melaninogenica
48d0964281b140f0e7db36f9f60e7738,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroidaceae_[G-1],s__[G-1]_bacterium_HMT_272
fc53ea6eefc7362a705737a4561a9360,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus,s__Unclassified
70d71a35dc0279f30553586bc966698b,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,s__pallens
d42cc0162eb4442bbec0b84938e53546,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,s__sp._HMT_306
697d8730395a1735976383f329d7c402,k__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter,s__concisus
ee47c66f3abd609932073701f2ef5ff6,k__Bacteria,p__Saccharibacteria_(TM7),c__Saccharibacteria_(TM7)_[C-1],o__Saccharibacteria_(TM7)_[O-1],f__Saccharibacteria_(TM7)_[F-1],k__Bacteria|p__Saccharibacteria_(TM7)|c__Saccharibacteria_(TM7)_[C-1]|o__Saccharibacteria_(TM7)_[O-1]|f__Saccharibacteria_(TM7)_[F-1]|g__Saccharibacteria_(TM7)_[G-1],s__(TM7)_[G-1]_bacterium_HMT_349
919255d2d800c37db2d6b50203a87913,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium,s__periodonticum
fa37d9d113b5603b6d9162bf7030b2f2,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus,s__Unclassified
81cb0c277e4ae267711ead6cb4556b0f,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella,s__tannerae
90c001f1909a10df39db4d995490546a,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sneathia,s__Unclassified
b37296056c6bdc229ad7fb40ee12fa82,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella,s__atypica
5f7f1a3377a9c85cb1f3fc2b914ffea1,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus,s__Unclassified
98f1545d76a7646698d49ed9289d4ae6,k__Bacteria,p__Saccharibacteria_(TM7),c__Saccharibacteria_(TM7)_[C-1],o__Saccharibacteria_(TM7)_[O-1],f__Saccharibacteria_(TM7)_[F-1],k__Bacteria|p__Saccharibacteria_(TM7)|c__Saccharibacteria_(TM7)_[C-1]|o__Saccharibacteria_(TM7)_[O-1]|f__Saccharibacteria_(TM7)_[F-1]|g__Saccharibacteria_(TM7)_[G-3],s__(TM7)_[G-3]_bacterium_HMT_351
5a67e3e1aa27300a6f0fba1897e91072,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae_[XIV]|g__Lachnoanaerobaculum,s__sp._HMT_083
1f9e977ee61d4240be901827757fde16,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella,s__tannerae
760a24d21cc4c33292558de503a6dae1,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus,s__Unclassified
002b038514ea383d4a11fffa3178cb3c,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidales_[F-2],k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_[F-2]|g__Bacteroidales_[G-2],s__[G-2]_bacterium_HMT_274
14f87ceaaec3f8d070dce56395b72e0e,k__Bacteria,p__Saccharibacteria_(TM7),c__Saccharibacteria_(TM7)_[C-1],o__Saccharibacteria_(TM7)_[O-1],f__Saccharibacteria_(TM7)_[F-1],k__Bacteria|p__Saccharibacteria_(TM7)|c__Saccharibacteria_(TM7)_[C-1]|o__Saccharibacteria_(TM7)_[O-1]|f__Saccharibacteria_(TM7)_[F-1]|g__Saccharibacteria_(TM7)_[G-6],s__(TM7)_[G-6]_bacterium_HMT_870
e14429c321f16577e04f08e67db71f7f,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus,s__parasanguinis_clade_411
94761817e772ce6e8eff6dd389e65d46,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia,s__wadei
9e420a3f4d78fc7cda4d63feb0617c43,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,s__oralis
57715a3aa42e70218671efedd06e6bb0,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus,s__Unclassified
1e9cd88f2fb9e2c0ba07d9af2bdd9f2c,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium,s__Unclassified
e2111aca455b28f8213102c060c874de,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,s__oris
0aac0678d87883c933351355735a7ece,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Coriobacteriaceae,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium,s__parvulum
221f6836449041244f37f99a75b10f7e,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria,s__bacilliformis
34c28afdf5b45ec7163db389468bfd29,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium,s__matruchotii
22ceaa92b77d927103f3d20fcf064840,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria,s__Unclassified
c87387ab756a230e7e414cf346391ea4,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptostreptococcaceae_[XI],k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae_[XI]|g__Filifactor,s__alocis
be544fb3c8385272adc95d1d5c1b371b,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,s__scopos
e24dfdce849a948397a8066ca76db51f,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,s__oris
792d226dfad589cb25623185e46bc30a,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,s__oris
4da503cac736325cd5df4b9e4fc6dfe1,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,s__histicola
6d24c8ca93f69dfa6d41e7c68bc89fb7,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium,s__nucleatum_subsp._animalis
806725480737a54152f0a7ddacf7a4a4,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga,s__Unclassified
72d80b61552cc1256b8c3b7ac82d3d76,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas,s__pasteri
522a24956b4b84a97e366909e3ab7549,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia,s__sp._HMT_215
